Acvr1,P37172,10.6385,12.408,19.6524,23.0973,11.4755,10.1047,8.4921,9.1195,8.4795,8.4781,12.5748,9.2184,8.752,7.5473,7.5854,7.9522,3.8657,5.0503,6.2197,7.791,5.0864,3.5995,4.5218,5.1827,6.0128,5.3304,5.0574,6.8575,4.5022,3.8535,3.2869,4.3458,5.6701,9.4067,7.4146,7.5202,9.4968,10.5436,8.1311,8.4506,5.4766,5.6322,5.5377,4.6986,17.9959,17.6534,4.4341,5.2832,5.6843,4.4826,3.8777,3.0623,2.9316,1.8929,5.5915,5.7807,4.5552,6.1703,1.9587,1.5186,1.5924,1.539,1.4652,0.9913,11.2637,11.7856,2.2036
Zeb2,Q9R0G7,23.4875,25.1043,19.7086,20.6675,21.458,24.1837,22.8089,25.4568,23.7236,18.7763,22.0148,25.5975,6.8087,8.4401,8.4367,10.0412,6.2558,6.3701,7.2797,9.4054,6.9214,6.6896,8.3023,7.7046,2.3675,2.3632,2.2788,2.1311,1.8689,2.0966,1.2332,2.6331,5.0553,8.5994,8.0864,9.3287,20.297,25.7497,18.0639,20.6585,9.0628,3.9758,8.1075,5.7279,27.8026,30.9801,1.954,4.3014,2.2076,1.737,22.0264,28.6269,24.9711,19.1087,3.3293,3.7414,3.552,2.4895,4.3067,4.588,3.1727,2.9286,3.3345,2.4407,17.84,24.0949,1.0619
Ssna1,Q9JJ94,27.0743,24.7476,32.7373,28.0147,23.698,26.1185,27.3869,25.222,25.6139,28.5135,26.9123,26.1003,33.7946,28.0349,31.1908,33.6562,12.3544,14.5375,14.2787,15.3803,20.377,20.0573,17.6134,21.2477,10.6388,15.0527,10.895,9.647,10.4815,10.8956,8.9221,12.0991,22.4818,31.7753,38.5781,33.4246,34.5408,34.9659,39.7558,34.7837,20.4059,15.3237,17.6267,16.6785,27.6931,37.6015,23.2894,27.0859,21.1812,19.3029,38.1799,36.0738,45.191,51.6103,23.6424,16.5503,24.9851,18.9601,69.7083,76.2398,81.8161,91.4809,73.0795,85.8513,33.6783,43.3053,27.4684
Pax8,Q00288,0.4093,0.8226,2.1413,0.2711,0.1943,0.0,0.1149,0.0,0.0,0.0,0.3054,0.0,0.057,0.0,0.0,0.0487,0.0,0.0,0.0358,0.0,18.2172,16.5455,22.1773,17.5304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804,1.1736,0.8261,3.7139,1.402,0.2783,0.0,0.0899,0.0,0.1379,0.0,0.0997,0.0,11.0745,4.7389,6.0492,3.1763,5.8879,2.8926,0.0,0.0984,0.0,0.0,0.7152,0.0,0.0,0.0,0.1189,0.3341,0.0,0.1534,0.8449,0.0455,28.7252,11.5371,0.9546
Atf2,P16951,18.2176,17.8238,16.4882,19.0574,33.4222,35.0375,35.038,33.6677,35.9314,29.8889,33.3078,33.9292,13.5644,12.7788,11.7859,14.086,9.1017,9.3532,9.6352,9.8649,14.5004,15.4939,18.1334,15.844,7.0521,8.0648,8.1217,7.2238,9.6633,6.8142,8.0468,8.8569,10.8676,15.0365,16.0976,16.0701,18.3638,16.1065,15.6084,15.0662,9.762,6.465,10.6705,7.6316,31.3519,28.8342,11.829,13.3127,11.9131,14.2046,16.3701,19.1091,18.3181,17.7523,10.0766,11.6047,10.8291,10.5067,35.5201,35.2795,27.1515,28.4837,27.7657,29.0827,17.3046,20.8832,8.5252
Pax6,P63015,0.0,0.0,0.0491,0.0676,2.9093,4.5567,3.9865,3.6229,5.9577,4.2558,5.4832,2.5631,0.0,0.2817,0.0,0.0,0.0,0.0,0.0351,0.0,0.0,0.0,0.0,0.0,0.0607,0.0,0.0625,0.0,0.1129,0.0,0.0,0.0555,0.3498,0.8348,1.1578,0.5264,0.0649,0.0,0.2413,0.0,0.0,0.1356,0.0,0.0,0.0,0.081,0.7016,0.5349,0.3091,0.2948,0.0,0.0,0.0266,0.0,0.6201,0.0,0.31,0.2655,0.3451,0.3144,0.0,0.0,0.0671,0.0,0.0,0.0,0.0422
Elf5,Q8VDK3,0.3102,0.0,0.0413,0.0,0.075,0.2222,0.4452,0.2608,0.2839,0.5062,0.4887,0.2494,29.038,9.157,15.8996,22.0091,0.0,0.2149,0.0,0.166,0.5211,0.7353,0.2618,0.5221,0.0,0.0,0.0648,0.1202,0.0,0.0,0.0,0.1949,0.0,0.066,0.053,0.0,19.5205,18.317,22.0707,20.5964,0.0,0.0,0.0,0.0,1.7463,0.9912,0.0,0.0,0.1097,0.3759,0.0,0.0,0.0,0.3305,1.9308,1.0523,0.0,2.2577,0.0,0.0,0.2724,0.2984,0.0,0.1859,0.6077,1.3515,129.76
Cops2,P61202,102.977,91.8493,104.664,97.8891,48.5359,46.3311,58.8947,47.0036,47.1,42.852,44.2833,45.2907,50.5507,38.6482,52.1397,50.3949,36.0295,33.1567,34.7912,31.2049,46.3111,49.7041,41.2666,41.8718,34.2023,41.7738,33.0295,34.4326,34.8928,37.4018,29.8205,31.9124,29.6045,47.7494,51.052,45.5932,52.4814,47.4215,63.7464,56.8783,60.3875,54.1533,66.18,44.4421,57.4485,61.9476,29.418,35.2213,34.2574,38.7668,40.9647,45.1651,40.6407,48.0538,34.0977,34.4624,38.4043,29.7942,67.9534,62.3455,52.023,53.3941,52.7984,51.3986,54.5605,66.3438,30.2391
Meis2,P97367,59.9317,56.4635,45.5417,61.1358,23.1919,27.6551,21.712,22.5246,25.4861,70.2351,85.961,24.0907,21.646,10.7794,12.6694,18.796,4.4687,5.766,7.6696,8.1165,12.561,7.6107,10.7891,9.0747,2.4443,1.8945,1.2954,2.3831,1.2708,1.5501,3.4408,1.1803,4.5152,9.2768,4.7732,5.7533,5.7563,8.2816,6.5305,5.1157,2.2948,1.0272,1.7384,2.1334,23.6827,11.4094,3.4073,4.3397,2.8691,0.9347,2.7655,3.8712,2.7009,2.0911,7.5343,6.3382,12.0082,5.1162,0.7185,1.0151,4.9807,4.7311,8.3689,4.6246,27.4616,40.4345,3.3495
Creb3l1,Q9Z125,2.8462,2.3292,4.2317,4.8699,0.9753,1.01,0.4905,0.9838,0.8359,0.9284,0.6013,0.5865,4.2511,13.765,8.6646,7.26,2.1568,1.887,3.3438,2.7271,2.6813,3.5061,2.4565,2.9337,0.4134,0.2248,0.3709,0.0841,0.1765,0.2339,0.0476,0.3287,28.1168,39.0105,38.7597,31.0685,5.0603,6.59,4.7583,4.0661,3.551,1.2625,5.261,2.7936,13.1194,18.3319,6.3708,5.267,3.9223,2.6143,2.2116,2.0064,1.8755,1.3448,14.4732,15.7464,19.0657,17.0707,2.8247,2.3671,0.4245,0.5251,0.5692,0.4784,31.8361,23.9037,1.6266
Rad51,Q08297,2.3963,0.8291,2.0904,2.6385,0.2182,0.4493,1.0892,0.3837,0.5192,0.6512,0.3128,0.9403,2.8583,1.0667,1.9365,2.6913,0.3714,0.5637,0.4204,0.6699,0.7562,0.329,0.7552,0.7555,0.3769,0.1623,0.5279,0.2338,0.311,0.4556,0.3624,0.6139,4.6031,4.1538,5.1364,5.8613,1.9953,1.4234,2.2362,1.6499,0.5841,1.1708,1.0884,0.3857,7.538,5.1482,7.1277,10.9788,5.5593,5.6757,7.2513,6.1926,9.0968,15.9342,1.4648,3.2037,2.086,1.2624,11.5092,10.0889,20.8454,24.0574,25.4624,24.8907,6.5334,12.4697,1.5219
Knstrn,Q9D9Z1,2.1432,2.7377,3.2102,3.5107,1.0357,0.9048,0.9823,1.75,0.5272,0.5474,1.212,0.3981,8.5165,3.8841,4.8712,6.9386,0.5628,0.3686,1.098,1.0184,0.4818,0.2659,0.7199,2.5861,0.4262,0.1945,0.5373,0.7133,0.2775,1.3228,0.6117,0.6393,8.4601,10.5043,9.8568,14.0372,3.9488,2.5699,3.1613,5.78,1.0915,0.0343,1.5707,0.6001,12.1203,11.5921,13.6287,20.2328,13.3734,11.745,13.8171,15.0072,13.5701,33.5154,3.9858,4.0194,5.9151,4.5531,78.3253,63.3158,41.5001,48.6527,34.1311,44.0475,14.7818,23.3774,3.6624
Polr1b,P70700,10.9111,10.1031,11.924,10.3395,10.5543,6.598,6.7322,7.9278,8.171,7.7709,9.1815,8.0216,7.0778,6.41,6.333,8.0713,4.3145,4.5627,3.164,3.4554,6.2814,5.6424,5.9689,5.3366,6.8214,4.619,5.4919,6.2346,5.7722,5.5878,4.3925,4.7294,3.7136,9.6535,6.3742,10.42,8.2557,6.7854,6.4572,8.4587,5.6719,5.6792,5.215,5.0745,12.9447,18.1586,8.2381,8.0017,3.7683,3.4064,16.2035,16.7807,15.6841,11.862,4.9216,3.9268,4.7579,5.0344,3.9156,4.046,12.7417,12.3869,8.9899,10.1298,9.2197,19.7132,4.3628
Snrpb,P27048,94.9553,95.9937,79.2034,88.8807,38.4582,41.9324,37.8628,36.4942,40.2805,36.7664,33.8174,41.0251,72.7919,64.225,59.2146,73.3379,37.3061,38.5342,40.8499,40.8416,59.2312,56.354,57.9187,61.3576,28.4394,29.1075,32.951,28.3387,28.6227,36.517,28.888,37.617,50.1825,70.5365,59.6795,64.555,79.6172,90.2128,71.775,82.6292,61.5451,62.6576,62.6722,70.5146,104.15,116.106,64.2935,71.3729,60.8317,44.9892,121.957,113.79,128.411,142.01,61.4731,47.7572,56.7852,43.4264,72.0972,83.7222,156.998,157.033,146.56,152.498,107.662,137.439,45.7897
Polr3f,Q921X6,13.07,12.2568,13.1196,13.5077,10.1456,9.1282,11.4556,10.4789,10.0844,8.6491,9.9121,9.2247,7.7539,7.3416,5.8319,7.9753,4.8453,4.4783,5.3646,6.0052,8.2372,7.6262,6.8976,7.0087,6.7513,4.5621,4.1734,5.3326,5.4366,5.6781,3.4363,5.1926,5.2789,7.4478,8.401,8.791,12.0759,9.9108,14.596,12.1717,4.7821,4.4646,6.8996,4.0839,12.8769,13.9972,6.4447,5.9303,4.0148,4.9327,13.4885,15.2983,12.9526,11.789,5.3372,4.7554,4.7147,5.5265,6.0768,7.3563,18.2719,20.5778,20.9243,16.6758,10.6835,15.7363,2.7174
Nkx2-2,P42586,0.0,0.0,0.0,0.0,3.3395,1.4824,1.6,1.1448,2.651,1.9768,1.3819,0.935,0.0,0.0,0.0,0.1483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6629,1.6578,0.3844,0.3508,0.0,0.0,0.0,0.0,0.0,0.0,0.0707,0.0612,0.0,0.0,1.044,1.2068,0.3155,0.132,0.0,0.0,0.0,0.0,0.294,0.0,1.0584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0
Slc52a3,Q9D6X5,1.2338,2.0572,2.7356,2.6045,0.5588,0.8829,0.8579,1.9918,1.1791,1.3309,0.8617,1.2362,26.6491,16.1871,17.9363,21.3208,0.991,0.7663,1.2187,1.155,12.1878,9.014,16.4029,11.8655,0.1894,0.1156,0.1815,0.14,0.2138,0.0759,0.2378,0.1898,11.9567,20.8829,16.6361,16.7037,13.5882,11.6377,9.2545,12.2316,1.7621,0.6704,2.1263,0.893,5.2264,3.9881,97.1627,52.9089,53.8397,54.6915,1.0648,1.274,1.3715,0.9009,11.6736,10.6487,11.0889,9.6009,23.9924,32.8498,0.6899,0.8711,0.7119,0.6197,15.9525,12.7515,2.738
E2f1,Q61501,5.2547,5.6839,3.1098,4.76,3.7199,3.0768,4.5807,3.2976,3.6747,3.7192,3.1026,3.6634,1.9103,1.5426,1.6555,2.4754,0.6106,0.6874,0.8401,1.1259,1.4669,0.8327,1.4066,2.4212,0.9535,0.9243,1.1603,0.4781,1.0705,0.8551,1.2403,1.1421,2.7524,1.9495,2.4185,1.8516,5.2709,4.1793,3.3861,3.8939,1.3954,0.2628,1.1948,1.0335,6.0691,5.9275,2.0479,2.2966,1.9755,1.5993,6.4332,5.6115,7.0415,14.1418,1.3025,1.2873,1.1235,0.8141,2.6722,2.2896,10.7689,13.9001,10.8782,9.94,2.8311,7.9228,0.5975
Sall4,Q8BX22,0.0,0.0558,0.0256,0.0,0.0,0.0326,0.0,0.0,0.1072,0.0,0.0659,0.0589,0.0,0.0,0.0,0.0,0.3791,0.8134,0.7068,0.4005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574,0.0629,0.0,0.0,0.0,0.0,0.0,0.0,0.3799,0.5695,0.2013,0.8885,0.4462,0.8313,0.0493,0.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8464,1.2567,0.0,0.0,0.0,0.0,0.0,0.2573,0.0
Zfp64,A2AQR4,4.8959,4.7668,4.3615,6.711,5.4927,5.295,5.8943,4.1492,3.8863,4.7061,4.5844,4.2362,8.4419,5.9404,7.7027,6.5374,1.9969,1.9963,2.1902,1.792,3.5934,2.9778,2.8956,3.9472,1.9332,2.3072,1.8356,2.0789,1.906,2.4378,1.2724,2.2802,2.7466,6.3778,6.4979,8.0009,4.1451,5.786,3.905,4.9832,1.4242,2.3258,2.5132,1.8296,6.9205,8.1342,4.079,4.1409,2.9863,2.5061,8.1929,5.6309,6.13,4.6292,5.9974,4.0409,6.2336,5.3555,1.525,0.9357,10.5213,10.8757,9.4298,9.6444,4.7844,4.4408,3.2169
Rbm39,Q8VH51,272.228,239.242,339.923,259.597,124.582,119.838,113.367,109.325,109.435,112.6,120.15,106.489,141.955,99.9676,127.7,133.636,83.9906,78.3081,89.6544,85.8852,108.605,105.405,101.382,100.803,56.8747,50.7018,47.2817,54.5213,53.3127,54.9882,46.8686,46.7121,102.899,169.725,174.452,165.082,270.271,218.551,271.496,245.998,80.8576,51.2001,97.3478,48.5865,247.666,262.822,100.382,112.48,101.469,91.5921,267.403,298.87,268.351,232.829,82.8679,78.5386,102.101,78.9144,111.292,116.359,415.533,398.063,429.792,408.435,178.689,211.884,68.5351
Rbl1,Q64701,3.1747,2.2916,3.046,2.8116,0.5372,0.928,0.3246,0.5113,0.6947,0.6907,0.7954,0.6075,4.915,2.6311,3.5518,4.7982,1.3388,1.271,1.2879,1.3809,2.128,2.4072,2.4631,3.1387,0.9509,1.3649,0.7726,0.9086,0.573,0.5662,0.5972,0.3418,6.8016,7.6908,8.9148,9.9018,5.0579,5.3927,4.5641,6.1535,1.9454,1.0602,2.2196,1.4264,10.473,8.8953,10.8175,9.5388,6.7867,7.0652,11.9043,14.1173,15.0196,20.4063,2.2611,2.3864,3.2585,1.6044,13.3808,12.4868,27.574,27.022,26.5503,26.9041,8.336,12.0065,1.2998
Ncoa3,O09000,9.2986,9.7787,10.411,12.3578,8.8385,7.0664,7.1867,7.935,6.2987,7.6875,10.2609,11.3572,25.4433,15.7035,15.7882,20.2043,8.6288,7.7628,6.5234,8.7592,12.3965,12.9345,16.6625,12.4586,4.1409,3.3828,3.1725,3.3553,5.9335,4.0394,4.273,4.0983,6.1572,15.3416,11.1855,11.865,12.3944,15.4599,11.4698,12.3216,5.2426,5.5198,6.066,4.8005,11.6304,15.1095,8.084,8.4441,4.6909,6.0172,30.1272,31.8918,30.5739,23.0545,6.6153,5.1058,7.285,6.1412,8.0181,7.2854,22.6303,24.5841,20.7784,21.8382,12.5464,13.0176,2.4926
Wwtr1,Q9EPK5,13.6854,14.1226,13.8725,15.9796,4.2114,4.8136,4.4398,4.6533,3.7655,5.7016,5.6516,4.9315,26.6376,15.2573,18.2661,24.2435,19.2717,20.0084,21.732,23.1824,21.8177,20.9437,21.7882,21.5185,3.7664,3.5904,3.4198,3.2414,2.9512,2.8686,2.8161,3.0075,7.2283,12.5234,12.1012,12.5822,41.8953,50.0527,42.855,45.8451,16.9868,9.3346,13.8455,12.6634,29.1454,33.3728,3.8864,4.1624,3.4004,2.0783,6.096,6.7374,5.1866,4.0393,8.7774,6.1604,5.8154,6.0333,7.9185,5.1139,2.1987,2.938,2.8359,2.4885,23.112,30.4429,4.5132
Tbx15,O70306,0.1394,0.2808,0.1449,0.0777,0.4467,0.4988,0.8593,0.8513,0.4181,0.2353,0.8845,0.3278,0.0396,0.0478,0.0,0.0,0.0412,0.1575,0.2397,0.185,0.0815,0.0,0.1634,0.0,0.0,0.0345,0.0376,0.0346,0.6472,0.0379,0.0,0.0,0.0,0.0789,0.063,0.0,0.0369,0.2026,0.097,0.6212,50.2079,73.1128,34.6674,67.9628,0.1186,0.103,0.0,0.0,0.0,0.0,0.0,0.0353,0.0354,0.0,0.1355,0.0,0.0476,0.0429,0.1283,0.253,0.296,0.2652,0.3217,0.1391,0.1153,0.2486,0.0382
Lce1g,Q9D195,0.0,0.0,0.0,0.0,0.0,0.4667,0.0,0.0,0.2118,0.0,0.0,0.0,454.335,140.208,196.949,389.757,0.0,0.1486,0.0,0.0,0.413,0.0,0.0,0.0,0.0,0.3666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3184,0.0,0.0,0.0,0.0,0.0,0.2323,0.0,0.1821,0.1672,0.4279,0.0,0.332,0.457,0.0,0.0,0.0,0.0,0.0,0.0,11.2544,10.2699,0.2433,15.8654,0.0,0.0,0.0,0.0,0.2283,0.0,0.0,0.0,0.0
Neurog2,Q6GTH9,0.0,0.0,0.0,0.0,0.7259,0.1785,0.8319,0.22,0.395,0.2141,0.0,0.4906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1562,0.1924,0.0,0.0,0.0791,0.0,0.0,0.0,0.0
1700006A11Rik,B9EHI3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1354,0.0606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1143,0.0,0.0,0.0,0.0657,0.0,0.0,0.3358,0.1446,90.6295,95.9527,0.0,0.0,0.0,0.1244,0.0,0.0,0.0658
Lef1,P27782,2.4191,2.7022,1.0002,2.6023,1.8847,2.1412,0.9444,1.0377,4.2298,0.8179,0.9282,1.8058,0.0,0.0809,0.0,0.2323,0.0682,0.0,0.6103,0.5076,0.2108,0.1675,0.1392,0.1322,0.0,0.1745,0.2325,0.1169,0.0,0.0381,0.0761,0.0717,1.4129,0.601,0.584,0.271,1.8749,2.542,1.8714,1.4648,0.07,0.0,0.1715,0.0,1.8525,2.5349,0.1607,0.0737,0.0,0.1176,23.1157,19.3009,19.456,14.0179,0.0577,0.0,0.1568,0.0719,22.6178,24.057,80.7206,73.1262,79.8571,80.1399,0.5918,6.5816,1.0365
Plrg1,Q922V4,38.4046,30.7501,36.5263,38.221,21.8275,23.3095,25.8389,21.9025,20.105,23.1662,20.0257,21.6346,24.039,19.1632,23.2913,25.516,12.728,14.411,14.441,13.8744,20.6502,21.7388,15.623,20.867,15.2565,17.918,19.8124,16.2924,18.2245,17.5597,16.816,16.4661,20.4705,29.4096,28.8996,29.262,39.935,35.9666,43.9271,42.5842,22.3295,15.8897,22.2777,17.6152,32.5095,34.4446,25.2069,23.9842,22.0788,23.6422,38.7613,35.9046,36.8003,39.1476,18.1884,15.2538,17.1901,12.5645,37.9168,45.832,55.7302,55.6606,54.5834,59.7184,31.855,42.3426,11.732
Gstcd,Q5RL51,2.9971,3.5279,3.6822,3.4135,1.3708,1.6546,1.3104,1.4288,1.7693,1.8978,1.922,1.403,4.207,2.526,2.2357,3.4408,0.6871,0.8386,0.4288,0.7808,2.2208,3.0649,2.4815,3.1681,0.9991,1.0533,0.9804,1.6247,1.0674,0.7704,1.0136,0.8449,2.1746,3.2307,3.0134,2.9367,2.3602,2.5037,2.8035,2.7036,1.4522,0.6172,0.9284,0.8381,6.0973,6.9064,2.9674,3.6206,2.4919,3.0434,5.1477,5.1819,5.1022,5.6741,1.9262,2.0487,3.5238,1.5657,12.1173,9.1145,8.4792,9.5606,7.2626,7.6107,4.1734,7.7026,0.6645
Pitx2,P97474,0.0,0.353,0.1489,0.1655,0.8663,0.3441,0.0927,0.0,1.092,0.0,0.0,0.4289,13.1784,2.6395,3.6938,7.8101,0.0672,0.071,0.0597,0.5578,1.0899,2.2023,1.1619,0.62,0.0,0.0778,0.0,0.0,0.0,0.0,0.0,0.0,0.0966,0.0,0.0716,0.0564,0.0,0.1394,0.133,0.0,5.1498,3.3773,1.2594,4.4747,0.4236,0.0978,10.3848,8.4595,7.9984,8.6113,0.0562,0.0,0.0,0.0,0.0,0.4732,0.109,0.1221,2.1537,1.4126,0.0,0.0,0.1808,0.0527,0.0,0.1154,0.0
Ash1l,Q99MY8,9.6321,10.7461,9.4664,10.3529,12.3765,14.8238,12.3594,14.7891,12.9582,12.3068,13.6421,13.9877,9.4997,8.4105,6.6452,9.5567,6.6784,6.2832,5.4348,6.6136,6.5073,6.6179,5.7937,5.5992,4.0127,3.0068,3.2183,3.898,2.789,3.1824,2.9156,3.6432,5.8354,9.5318,8.3918,9.3457,12.4943,12.3401,9.5987,10.3244,4.8207,4.8491,3.7862,4.257,14.4398,13.6183,5.8148,5.9388,4.705,4.0743,12.0962,15.0924,13.2518,9.2016,5.6612,5.9264,5.5937,4.4813,7.2525,7.0533,13.0883,12.2806,12.5758,12.6686,11.8063,13.9129,1.8618
Rnf115,Q9D0C1,21.9652,19.0206,20.8705,20.0174,33.1756,26.6219,30.4226,30.3531,26.6375,28.5079,23.4568,30.6961,20.7976,21.6658,21.2662,18.1121,13.8723,13.1548,13.0146,12.1216,24.0067,22.6715,21.3465,24.2619,16.9553,16.9118,14.269,13.2712,12.3668,15.2562,14.778,16.5962,18.9996,22.0987,25.7356,22.6508,21.3475,22.6346,22.6587,23.186,78.3583,50.8269,49.4441,55.1481,21.5485,22.7298,35.3366,33.2925,39.108,40.6054,36.4217,40.5863,35.7428,32.4297,21.2132,21.4957,24.5862,17.7455,10.8388,13.5432,34.3225,33.0361,32.7949,34.8622,18.9403,23.1915,10.9062
Pias3,O54714,13.3587,12.5065,12.1119,14.6871,10.6339,7.5591,7.9766,9.4128,10.3619,6.0258,6.9789,8.7422,15.4711,12.1591,11.7679,16.4125,8.6821,6.6042,8.1327,6.8231,8.1341,6.223,6.8345,10.058,3.583,3.2862,2.4346,3.1823,2.3215,2.904,0.9303,1.5208,7.0673,12.0813,8.1396,9.9732,19.7029,16.7551,14.1061,15.463,5.8019,3.609,4.6257,4.9018,26.209,21.836,8.1833,8.2914,5.0811,3.2755,15.9248,15.8437,14.8843,12.059,9.158,9.4112,10.0859,8.1532,4.4755,4.3038,8.0539,9.753,8.6985,8.6272,24.468,30.6381,7.3802
Rorc,P51450,4.452,7.5031,8.7191,8.3713,0.4475,0.5116,0.824,0.4294,0.5895,0.4372,0.393,0.233,3.7,5.4924,3.0827,3.6215,8.5142,8.1569,9.4917,7.0001,8.0306,10.4676,9.1147,8.7561,10.7163,12.1504,9.1364,14.198,8.9854,9.6624,8.1126,9.1627,7.8972,19.9426,17.7082,20.7762,4.1411,4.8038,3.4054,4.0824,14.1261,18.5024,13.6228,11.4163,7.9268,8.2825,11.767,13.3983,16.4967,16.561,0.7881,1.0341,1.1364,0.3513,4.3544,5.0873,4.8327,4.9669,1.6489,1.5692,153.03,131.652,119.862,140.016,2.0061,2.1879,9.3307
Nfkb1,P25799,18.292,21.6902,13.601,14.6738,5.732,5.5003,5.0505,6.7603,5.5242,5.5081,5.6157,5.5316,16.2408,14.5424,13.2856,16.5864,9.9942,10.6483,13.5876,14.2351,7.5319,8.4307,8.5933,11.2889,6.7784,6.3688,5.4271,5.7286,3.8621,7.5031,6.3514,5.2075,14.1681,16.3964,14.4124,17.8723,36.2331,34.8176,28.3872,29.8805,9.6522,7.5044,8.398,8.7691,19.9993,18.1,17.3296,17.2463,20.7936,17.3892,71.5346,75.876,77.8532,55.4776,11.6291,9.9671,11.5675,9.3653,3.1118,2.6225,36.8536,44.6748,42.3063,39.1549,21.0267,23.784,6.2978
Lmo4,P61969,51.9968,51.3229,25.1497,34.2188,97.9342,109.715,118.691,130.643,97.6876,127.951,119.195,115.086,20.2044,64.8542,49.7995,30.7777,10.8468,12.6042,18.6247,20.4109,31.2454,28.5857,45.093,42.502,6.8229,4.4601,6.6705,5.2487,4.5914,6.3371,4.0481,7.2787,13.7488,19.2453,20.8861,17.7796,45.9558,39.7425,38.5448,36.3255,14.701,14.0171,16.7319,11.352,37.4489,46.5191,13.1393,15.3115,8.6757,5.9812,33.2737,37.1062,31.4195,22.2986,82.6511,70.6212,113.979,65.7006,9.0127,8.6369,40.2576,45.4752,41.63,43.3008,28.2988,27.3687,24.7847
Casp8ap2,Q9WUF3,3.2985,3.4386,3.914,4.2211,3.0079,2.6539,3.1449,3.6828,2.7742,3.8968,2.4501,4.0503,2.9979,2.2592,2.8597,3.5824,1.745,1.5475,1.7047,2.8277,1.9948,1.7924,1.7214,2.8138,1.4787,1.6077,1.3721,1.1387,1.078,1.4796,1.0968,2.5155,3.2461,4.3248,4.6001,6.4912,6.7369,5.9302,8.4219,6.5453,1.2822,1.9059,1.9125,1.0371,7.0393,5.8372,4.0852,4.1741,3.314,4.7045,11.0809,10.4707,8.3956,10.5802,2.5153,2.2355,2.7487,1.4033,5.9139,7.8064,18.6666,20.5799,19.4792,21.9444,5.2774,11.4055,0.559
Polr1e,Q8K202,11.1163,10.5975,11.3495,13.8512,4.8354,3.6727,5.2595,5.5695,3.2353,6.7071,5.9849,4.7262,7.8682,6.4354,4.8183,6.4755,12.022,15.4244,9.5077,11.0282,8.1784,9.6471,8.3508,8.8997,4.1432,4.6245,2.4462,6.4066,3.6902,3.2,4.0682,2.7365,5.2061,8.8727,6.433,6.891,5.2458,4.6307,5.3145,5.9733,4.6212,2.335,2.9797,2.4966,9.7121,14.2775,3.9896,5.7566,3.6649,5.3431,16.5239,15.7644,18.5626,14.3215,5.26,2.6956,3.0659,3.9705,6.6311,10.5553,17.4299,14.9451,14.3627,15.8367,9.8326,20.5691,3.4606
Nr4a3,Q9QZB6,7.3021,10.9562,5.676,8.6972,7.0102,9.6156,7.5713,8.7718,10.8324,6.5279,7.6761,9.6209,0.7631,1.2689,1.0972,1.2549,0.6906,0.4799,0.608,0.5951,0.0975,0.0,0.1639,0.0935,0.1208,0.0276,0.0,0.028,0.0546,0.0301,0.0,0.0539,0.3794,0.5732,1.0034,0.3652,0.5842,1.1446,0.7676,0.5824,29.9057,1.9295,2.1955,2.2283,0.38,0.6987,0.2967,0.2474,0.3296,0.0,1.6331,1.9899,1.5546,1.1809,1.3851,0.7609,1.7503,0.4313,1.5538,1.3605,4.4613,4.1648,6.5292,4.3018,0.2493,0.5987,7.381
Alad,P10518,25.0365,37.8183,30.904,39.2771,11.5285,11.3011,11.5602,9.4633,12.5057,9.6278,11.2215,10.0396,55.2321,31.7928,30.8353,46.8979,12.1345,16.3856,13.3654,15.4516,50.0414,47.5658,39.5267,38.2974,58.4603,70.6268,68.5698,78.228,41.4911,47.9306,47.4514,43.875,13.1038,16.7394,18.4675,15.6074,25.9524,27.7218,21.5147,22.8045,9.0282,7.3901,10.8215,9.0776,51.8764,33.8233,27.3636,26.2179,31.8362,32.2197,28.0836,20.3847,40.1401,123.757,25.6571,24.6603,25.8882,25.032,15.3613,20.3097,9.8436,8.5182,10.6992,8.8238,19.8315,35.512,32.7329
